game_dates,pitcher_hm,pitcher_aw,hitman_hm_1,hitman_hm_2,hitman_hm_3,hitman_hm_4,hitman_hm_5,hitman_hm_6,hitman_hm_7,hitman_hm_8,hitman_hm_9,hitman_aw_1,hitman_aw_2,hitman_aw_3,hitman_aw_4,hitman_aw_5,hitman_aw_6,hitman_aw_7,hitman_aw_8,hitman_aw_9,winner,gameId,homeTeamCode,awayTeamCode,hm_R,hm_h,hm_e,hm_b,aw_R,aw_h,aw_e,aw_b
20200707,77318,76355,74163,74729,64704,71752,68743,78756,61208,78288,69766,60523,77532,78513,71564,62558,68525,79608,50506,76249,HOME,20200707LTHH02020,HH,LT,7,10,0,6,6,14,1,8
20200707,62869,65933,50854,71837,75847,67872,75151,65869,68868,76802,61743,76849,63963,62947,76232,50923,74465,62931,62925,64984,AWAY,20200707NCSK02020,SK,NC,4,12,0,4,5,8,1,2
20200707,67391,50404,78168,64300,67341,75125,65399,79365,67304,65586,64657,79402,61197,62404,75566,69453,66838,62415,74540,69418,AWAY,20200707SSWO02020,WO,SS,2,6,1,3,13,20,0,3
20200708,60336,69446,67304,65586,78168,67341,79456,62356,69306,64657,62353,79402,62415,62404,75566,69453,66838,64469,74540,61197,HOME,20200708SSWO02020,WO,SS,7,10,0,7,6,9,0,5
20200708,69744,50558,68743,74729,62700,71752,64704,78756,61208,66707,65503,60523,77532,78513,71564,50506,79608,68525,68518,76249,AWAY,20200708LTHH02020,HH,LT,2,6,1,3,6,15,0,2
20200708,64861,60263,50854,61743,75151,67872,77463,68868,74215,65869,76802,62907,76849,62947,50923,74465,62931,78813,62925,78122,HOME,20200708NCSK02020,SK,NC,3,7,2,3,2,7,1,1
20200708,65616,50040,64560,69652,72443,78629,62265,73209,63722,64646,66614,64868,76313,67025,68050,74339,64166,73113,78548,64006,AWAY,20200708KTHT02020,HT,KT,4,9,0,1,7,9,0,4
20200708,63292,69103,79240,69209,79215,78224,75334,76267,74206,62244,79231,61186,66108,76290,50165,66113,79109,61102,65109,79150,AWAY,20200708LGOB02020,OB,LG,5,15,0,2,8,11,0,6
20200709,50640,67045,65653,69652,72443,78629,62265,65464,78643,73209,64646,64868,76313,67025,68050,74339,64166,50054,77243,64006,HOME,20200709KTHT02020,HT,KT,10,10,1,8,4,10,0,7
20200709,69045,68135,79215,69209,75334,78224,76267,79240,62244,74206,79231,61186,66108,76290,50165,79192,79109,61102,65109,79150,HOME,20200709LGOB02020,OB,LG,6,12,0,3,0,2,1,0
20200709,65769,50524,74163,68743,62700,71752,74729,61700,78756,78288,69766,60523,78513,77532,71564,68525,79608,50506,62558,76249,AWAY,20200709LTHH02020,HH,LT,3,8,0,3,5,5,1,3
20200709,50835,66920,50854,71837,74215,67872,75151,68868,50819,65869,76802,62907,63963,62947,76232,50923,62931,78813,64984,62934,AWAY,20200709NCSK02020,SK,NC,2,4,2,4,8,13,0,6
20200709,69343,77446,78168,64300,67341,75125,79456,79365,67304,65586,64657,79402,62404,66838,75566,69453,61197,74540,69418,62415,HOME,20200709SSWO02020,WO,SS,4,7,1,7,2,10,1,1
20200710,61101,69940,61186,76290,78135,50165,79192,75808,79109,71184,65109,62907,63963,62947,76232,74465,62931,50923,62925,62934,AWAY,20200710NCLG02020,LG,NC,2,5,0,4,12,15,0,3
20200710,69539,50234,79608,77532,78513,71564,60523,68525,62556,68518,76249,79215,69209,75334,78224,76267,77248,79240,62244,79290,AWAY,20200710OBLT02020,LT,OB,5,7,1,2,10,12,0,5
20200710,65764,66859,74163,78756,62700,71752,74729,68743,78288,61700,63700,50854,61743,75847,67872,77463,68868,76802,65869,64260,HOME,20200710SKHH02020,HH,SK,6,5,2,8,5,11,1,5
20200710,69032,50449,64166,76313,67025,68050,74339,73113,78548,64004,64006,79402,50468,69453,75566,64266,66838,64469,64793,62415,HOME,20200710SSKT02020,KT,SS,8,13,0,4,3,9,1,5
20200710,77637,65320,64560,69652,72443,78629,62265,64646,73209,63722,65464,78168,64300,67341,75125,79456,65399,79365,65586,64657,HOME,20200710WOHT02020,HT,WO,9,15,2,6,8,14,0,4
20200711,50030,68419,64868,76313,67025,68050,74339,64166,73113,78548,64006,62415,50468,69453,75566,64266,66838,69418,74540,50458,HOME,20200711SSKT02020,KT,SS,10,13,4,5,7,10,0,3
20200711,50636,67603,64560,69652,72443,78629,65610,73209,64646,78643,66614,78168,64300,67341,75125,79456,79365,67304,65399,64657,HOME,20200711WOHT02020,HT,WO,8,11,1,6,3,11,2,1
20200711,68701,60841,74163,61208,62700,74729,61700,71752,68743,78288,64704,50854,61743,75847,67872,77463,68868,71837,65869,76802,AWAY,20200711SKHH02020,HH,SK,3,6,2,9,5,8,0,7
20200711,64021,79229,60523,77532,78513,71564,68525,62558,79608,50506,76249,79215,69209,75334,78224,76267,77248,62244,74206,79231,HOME,20200711OBLT02020,LT,OB,5,9,2,2,4,8,2,3
20200711,50126,50912,61186,76290,78135,50165,61102,79192,79109,79150,65109,62907,63963,74465,76232,50923,62931,62925,78813,62934,DRAW,20200711NCLG02020,LG,NC,6,13,1,5,6,9,0,5
20200713,77318,62869,74163,68743,71752,74729,62700,78756,78288,50704,69766,50854,61743,75847,67872,77463,68868,61869,65869,76802,HOME,20200713SKHH02020,HH,SK,4,9,1,3,2,3,0,5
20200713,62754,62363,64560,69652,72443,78629,62265,62864,64646,65464,66614,78168,64300,67341,75125,79365,65399,67304,65586,50357,HOME,20200713WOHT02020,HT,WO,13,16,0,4,3,4,1,0
20200714,50040,69744,64868,76313,67025,68050,74339,64166,73113,78548,64006,74163,68743,71752,74729,62700,78756,50704,78288,69766,HOME,20200714HHKT02020,KT,HH,7,10,0,3,2,8,2,2
20200714,50404,65616,79402,62415,62404,50468,64266,75566,69453,74540,66409,64560,69652,62265,78629,62864,73209,69636,64646,65464,HOME,20200714HTSS02020,SS,HT,5,9,0,6,0,8,0,1
20200714,50558,69103,77532,78513,60523,71564,68525,50506,79608,68518,76249,61186,76290,78135,50165,79192,79109,61102,79150,69100,HOME,20200714LGLT02020,LT,LG,5,10,0,5,0,2,1,1
20200714,67313,60263,78168,64300,67341,75125,79365,79456,65399,65586,64657,62907,76849,63963,50923,74465,62931,62925,78122,62934,HOME,20200714NCWO02020,WO,NC,5,10,1,5,1,3,0,1
20200714,66291,64861,79215,69209,75334,78224,76267,79240,77248,62244,79231,50854,68868,75847,77463,62895,74215,61869,65869,76802,AWAY,20200714SKOB02020,OB,SK,7,12,2,1,12,14,0,5
20200715,65048,65769,64868,76313,67025,68050,74339,64166,73113,78548,64006,74163,62700,71752,74729,60343,61700,65503,50709,50704,AWAY,20200715HHKT02020,KT,HH,3,10,2,4,7,11,0,5
20200715,77446,50640,79402,62404,50468,64266,75566,62415,69453,74540,66409,65653,69652,72443,78629,65610,73209,64646,63722,65464,AWAY,20200715HTSS02020,SS,HT,2,6,1,3,5,10,0,3
20200715,50524,68135,60523,77532,78513,71564,50506,62558,79608,68525,76249,61186,79109,76290,50165,78135,66108,61102,79150,65109,AWAY,20200715LGLT02020,LT,LG,3,12,0,2,9,14,0,3
20200715,69343,66920,78168,64300,67341,75125,79365,65399,65586,67304,64657,62907,62934,63963,76232,50923,74465,62931,78813,62925,HOME,20200715NCWO02020,WO,NC,7,10,0,7,4,11,0,3
20200715,69045,50835,79215,69209,75334,78224,76267,79240,62244,74206,79231,50854,68868,75847,77463,62895,74215,61869,65869,63450,HOME,20200715SKOB02020,OB,SK,7,14,0,3,2,10,1,1
20200716,50234,69839,79215,69209,75334,78224,76267,79240,77248,62244,79231,50854,68868,75847,62895,74215,67872,61869,65869,76802,HOME,20200716SKOB02020,OB,SK,4,10,2,2,2,7,1,3
20200716,60336,69940,78168,64300,67341,75125,65399,79456,65586,67304,64657,63920,76849,62907,76232,50923,74465,62931,78813,62925,AWAY,20200716NCWO02020,WO,NC,1,7,0,1,9,14,0,6
20200716,76355,78148,60523,68525,77532,71564,78513,79608,50506,62558,76249,61186,79109,76290,50165,78135,61102,66108,79150,50150,HOME,20200716LGLT02020,LT,LG,15,15,0,2,10,16,2,6
20200716,69032,65764,64868,76313,67025,68050,74339,64166,73113,78548,64006,74163,68743,71752,74729,60343,61700,65503,50704,78756,HOME,20200716HHKT02020,KT,HH,4,7,0,4,1,6,0,0
20200716,50449,77637,79402,62404,66838,75566,61197,69453,69418,64793,62415,64560,69652,72443,78629,65610,73209,64646,63722,66614,HOME,20200716HTSS02020,SS,HT,8,14,0,5,7,8,1,7
20200717,61101,68701,61186,79109,76290,50165,78135,66113,50150,71184,79150,74163,61700,71752,74729,62700,65503,50704,78288,68743,HOME,20200717HHLG02020,LG,HH,8,10,0,8,0,3,1,3
20200717,50912,50030,76849,62907,62947,76232,50923,63963,62931,62925,73306,64868,76313,67025,68050,74339,64166,78548,62802,64006,DRAW,20200717KTNC02020,NC,KT,3,8,0,5,3,9,0,3
20200717,68419,69539,79402,62404,66838,75566,64266,66409,62415,74540,50458,60523,68525,77532,71564,78513,79608,76249,68518,50506,HOME,20200717LTSS02020,SS,LT,15,17,1,6,10,13,0,3
20200717,50636,79229,64560,69652,72443,78629,62265,73209,78643,64646,66614,79231,69209,75334,78224,76267,79240,77248,62244,79290,HOME,20200717OBHT02020,HT,OB,4,9,0,4,2,7,1,2
20200717,66859,67603,50854,68868,75847,67872,74215,71837,61353,65869,76802,78168,64300,67341,75125,79456,67304,65586,50357,64657,HOME,20200717WOSK02020,SK,WO,12,13,0,7,9,13,1,9
20200718,76455,77318,66108,79109,76290,50165,78135,66113,61102,79150,69100,74163,68743,71752,50730,74729,60343,62700,69766,78756,HOME,20200718HHLG02020,LG,HH,3,5,1,4,1,8,1,5
20200718,65933,67045,62907,76849,62947,76232,74465,62925,62931,50923,63963,76313,68050,67025,74339,73113,64166,60558,77243,64006,HOME,20200718KTNC02020,NC,KT,6,11,2,7,1,3,0,2
20200718,69439,64021,79402,62404,69453,75566,64266,66409,62415,74540,62409,60523,68525,77532,78513,61566,79608,76249,62558,50506,HOME,20200718LTSS02020,SS,LT,5,11,1,5,2,7,2,5
20200718,69620,67263,64560,69652,72443,62265,62864,69636,73209,64646,66614,79215,69209,75334,78224,79240,77248,62244,79231,67207,AWAY,20200718OBHT02020,HT,OB,0,9,1,5,6,12,0,8
20200718,60841,62363,50854,68868,62895,67872,77463,61743,61353,65869,76802,78168,67304,67341,75125,64300,65586,50357,66354,64657,AWAY,20200718WOSK02020,SK,WO,1,5,0,2,4,7,0,4
20200719,62869,67313,50854,68868,75847,67872,62895,61353,71837,65869,76802,78168,64300,67341,75125,65399,79456,65586,67304,64657,HOME,20200719WOSK02020,SK,WO,4,6,0,7,3,7,0,4
20200719,65616,66291,64560,69652,72443,78629,62864,62265,73209,64646,66614,79215,69209,75334,78224,76267,79240,77248,71842,79231,AWAY,20200719OBHT02020,HT,OB,4,8,0,6,8,11,0,4
20200719,50404,50558,79402,50458,62404,64266,69453,66409,62415,74540,69418,77532,68525,60523,71564,78513,50506,79608,68518,65506,AWAY,20200719LTSS02020,SS,LT,1,7,0,3,2,6,0,1
20200719,60263,50040,62907,76849,62947,76232,74465,62925,62931,50923,78122,64004,76313,67025,68050,74339,62802,64166,77243,50054,HOME,20200719KTNC02020,NC,KT,8,12,0,4,2,5,0,1
20200719,69103,69744,66108,79109,78135,76290,77564,66113,61102,68106,79150,74163,69766,62700,50730,61700,71752,50704,60343,68743,HOME,20200719HHLG02020,LG,HH,6,7,1,2,2,8,1,2
20200721,65769,50640,74163,68743,62700,50730,74729,61700,71752,65503,78288,64560,69652,72443,78629,65610,73209,64646,63722,66614,AWAY,20200721HTHH02020,HH,HT,2,3,3,3,10,16,0,9
20200721,65516,68135,64004,76313,67025,68050,74339,64166,73113,78548,62802,66108,79109,76290,50165,78135,77564,66113,61102,79150,HOME,20200721LGKT02020,KT,LG,10,12,1,4,9,13,0,6
20200721,50835,50524,50854,68868,75847,67872,77463,62895,61353,65869,76802,77532,68525,78513,71564,60523,50506,79608,62558,65506,HOME,20200721LTSK02020,SK,LT,8,13,0,4,7,10,0,5
20200721,66920,77446,62907,63963,62947,76232,74465,62925,78813,50923,66917,79402,62404,66838,75566,61197,69453,69418,74540,62415,HOME,20200721SSNC02020,NC,SS,6,13,0,3,5,9,0,4
20200721,69045,69343,79215,69209,75334,78224,76267,79240,62244,77248,79231,78168,64300,67341,75125,65399,79456,67304,65586,64657,HOME,20200721WOOB02020,OB,WO,6,7,0,1,1,9,0,1
20200722,65764,77637,74163,74729,50730,71752,68743,60343,62700,69766,50709,64560,69652,72443,78629,62864,62265,73209,64646,66614,AWAY,20200722HTHH02020,HH,HT,1,4,1,5,2,5,0,4
20200724,79229,76455,79215,69209,75334,78224,76267,79240,77248,79231,71842,66108,76290,78135,50165,77564,79109,61102,68106,79150,AWAY,20200724LGOB02020,OB,LG,1,8,1,4,8,15,0,6
20200724,65320,64021,67304,78168,67341,64300,75125,79365,65898,65586,64657,60523,77532,78513,71564,64504,50506,79608,76249,62558,AWAY,20200724LTWO02020,WO,LT,2,6,0,2,4,9,0,6
20200724,69032,69940,64004,76313,67025,68050,64868,78548,64166,73113,64006,62907,63963,62947,50923,62925,74465,62931,78813,78122,AWAY,20200724NCKT02020,KT,NC,2,6,0,6,3,7,2,3
20200724,77318,60841,74163,68743,50730,71752,62700,78756,64209,78288,66702,61869,68868,75847,67872,62895,77463,71837,65869,76802,AWAY,20200724SKHH02020,HH,SK,4,5,0,7,7,8,0,5
20200725,50040,50912,64868,76313,67025,68050,74339,64166,73113,78548,64006,62907,76849,62947,50923,62925,62931,78813,78122,60566,HOME,20200725NCKT02020,KT,NC,6,8,0,4,2,6,0,4
20200725,50636,69439,64560,69652,72443,78629,62864,62265,73209,64646,66614,79402,62404,69453,75566,64266,66409,62415,74540,62409,HOME,20200725SSHT02020,HT,SS,8,11,0,3,2,7,0,6
20200725,67263,69103,79215,69209,75334,78224,76267,79240,77248,79231,71842,66108,79109,76290,50165,77564,66113,78135,61102,79150,HOME,20200725LGOB02020,OB,LG,7,10,1,2,3,10,0,1
20200725,62363,50558,67304,64300,78168,67341,75125,79365,65586,66354,64657,60523,77532,78513,71564,64504,50506,79608,68518,76249,AWAY,20200725LTWO02020,WO,LT,3,3,1,7,6,9,0,5
20200726,66291,50126,79215,69209,75334,78224,76267,79240,74206,79231,71842,66108,79109,76290,50165,77564,66113,78135,61102,79150,AWAY,20200726LGOB02020,OB,LG,3,8,2,7,4,7,0,2
20200726,67391,69539,67304,64300,78168,67341,75125,79365,65586,50357,64657,60523,77532,78513,71564,64504,50506,79608,68518,76249,HOME,20200726LTWO02020,WO,LT,8,13,1,5,1,8,0,3
20200726,65048,65933,64868,76313,67025,68050,74339,64166,73113,78548,64006,62907,76849,62947,76232,62925,62931,50923,66917,63963,HOME,20200726NCKT02020,KT,NC,5,8,0,2,4,7,3,1
20200726,69744,62869,74163,68743,50730,71752,62700,74729,64209,78288,66702,61353,68868,75847,67872,62895,77463,76812,76802,50854,AWAY,20200726SKHH02020,HH,SK,4,8,0,4,7,10,0,7
20200726,62754,50404,64560,69652,72443,78629,62864,62265,73209,64646,66614,79402,62404,69453,75566,64266,66409,64469,74540,62415,HOME,20200726SSHT02020,HT,SS,8,12,0,4,5,12,1,4
20200727,69748,64861,74163,61700,50730,71752,74729,62700,69737,78288,68743,71837,68868,75847,67872,62895,76812,74215,76802,50854,DRAW,20200727SKHH02020,HH,SK,5,5,0,5,5,10,1,4
20200728,50835,68135,50854,68868,75847,67872,62895,77463,61353,65869,76802,66108,79109,79192,76290,77564,50165,78135,61102,79150,AWAY,20200728LGSK02020,SK,LG,7,8,0,7,24,23,0,9
20200728,73211,60263,60523,77532,78513,71564,68525,50506,79608,76249,62558,62907,76849,62947,76232,62925,74465,62931,50923,68912,HOME,20200728NCLT02020,LT,NC,11,14,1,8,9,17,0,4
20200728,69045,69343,79215,69209,75334,78224,76267,79240,74206,79231,71842,78168,64300,50350,67341,75125,79365,67304,65399,64657,AWAY,20200728WOOB02020,OB,WO,2,9,1,2,6,8,0,7
20200729,69446,65769,79402,69418,62404,75566,69453,66409,64407,74540,62415,74163,62700,50730,74729,78756,71752,61700,78288,69766,AWAY,20200729HHSS02020,SS,HH,7,9,3,10,12,18,0,4
20200729,69839,78148,50854,62895,75847,67872,77463,61743,68868,76812,76802,66108,79109,79192,76290,77564,50165,78135,61102,79150,AWAY,20200729LGSK02020,SK,LG,6,14,1,4,11,13,0,9
20200730,79229,65320,79231,69209,75334,78224,76267,79240,74206,63257,63202,78168,64300,50350,67341,79365,75125,67304,50357,64657,AWAY,20200730WOOB02020,OB,WO,5,10,0,4,8,13,0,4
20200730,60841,61101,50854,62895,75847,77463,74215,61743,68868,76812,76802,66108,79109,79192,76290,77564,50165,78135,71184,69100,AWAY,20200730LGSK02020,SK,LG,1,4,0,4,9,13,0,6
20200730,68419,65764,79402,62404,69453,75566,64266,62415,74540,62409,50458,74163,61700,50730,71752,74729,78288,69737,69766,62700,HOME,20200730HHSS02020,SS,HH,2,6,1,8,1,3,1,6
20200730,77637,50040,64560,69652,72443,78629,62864,62265,73209,64646,66614,64868,76313,67025,68050,74339,64166,73113,78548,64006,AWAY,20200730KTHT02020,HT,KT,1,8,1,2,4,11,1,5
20200731,69103,77318,66108,79109,79192,76290,77564,50165,78135,61102,79150,63704,74163,50730,71752,62700,74729,68743,60343,69737,AWAY,20200731HHLG02020,LG,HH,1,4,0,2,2,10,0,2
20200731,50558,50636,60523,77532,78513,71564,68525,50506,79608,68518,76249,64560,69652,72443,78629,62265,73209,63722,64646,66614,AWAY,20200731HTLT02020,LT,HT,2,6,1,3,3,8,3,4
20200731,69940,67263,62907,76849,62947,76232,74465,62931,62925,50923,62934,79215,69209,75334,78224,76267,79240,74206,79231,71842,HOME,20200731OBNC02020,NC,OB,10,14,1,5,7,14,0,4
20200731,69032,62869,64868,76313,67025,68050,74339,64166,73113,78548,64006,50854,61743,75847,67872,62895,77463,76812,76802,68868,HOME,20200731SKKT02020,KT,SK,11,16,2,3,1,4,0,5
20200731,69439,62363,50458,62404,62415,75566,64266,62409,64407,64793,64499,67304,64300,50350,67341,78168,65898,65586,66354,64657,AWAY,20200731WOSS02020,SS,WO,3,8,1,5,10,10,0,6
20200801,50157,69744,66108,79109,79192,76290,77564,50165,61102,64115,79150,74163,68743,50730,71752,74729,78288,62700,69737,69766,HOME,20200801HHLG02020,LG,HH,9,15,0,2,6,8,2,6
20200801,64021,62754,60523,77532,78513,71564,68525,50506,62556,76249,62558,64560,78603,69652,72443,78629,62864,62265,73209,64646,HOME,20200801HTLT02020,LT,HT,7,10,0,5,3,9,3,2
20200801,50912,66291,76849,62947,62925,76232,74465,62931,78813,50923,73306,79215,69209,75334,78224,76267,79240,74206,79231,71842,AWAY,20200801OBNC02020,NC,OB,10,15,1,7,12,17,1,4
20200801,50030,64861,64868,76313,67025,68050,74339,64166,73113,78548,64006,50854,61353,75847,67872,77463,76812,71837,63450,76802,HOME,20200801SKKT02020,KT,SK,11,13,0,5,0,6,1,2
20200801,50404,67313,50458,62404,62415,75566,79402,64407,69453,64793,69418,67304,64300,50350,67341,65399,75125,79456,65586,64657,AWAY,20200801WOSS02020,SS,WO,7,8,1,6,22,23,1,12
20200802,74454,69343,69418,62415,79402,62404,66838,64407,69453,60288,66409,78168,64300,50350,67341,79365,75125,65399,65586,64657,AWAY,20200802WOSS02020,SS,WO,2,10,1,2,4,10,1,2
20200802,73211,50640,60523,77532,78513,71564,68525,50506,62556,76249,62558,64560,78603,69652,72443,78629,62864,62265,73209,64646,HOME,20200802HTLT02020,LT,HT,8,11,0,4,0,4,2,2
20200802,66920,69045,76849,63920,62947,62925,62931,63963,68912,73306,60566,79215,69209,76267,75334,79240,74206,79231,63257,71842,AWAY,20200802OBNC02020,NC,OB,4,8,1,5,7,15,0,2
20200804,65616,68135,64560,78603,69652,72443,78629,62265,73209,63722,64646,66108,79109,79192,76290,77564,50165,78135,61102,79150,AWAY,20200804LGHT02020,HT,LG,5,8,0,4,15,16,1,6
20200804,64805,69446,79215,69209,75334,78224,79240,76267,62244,74206,79231,62415,69418,62404,75566,66838,74540,64407,69403,50458,AWAY,20200804SSOB02020,OB,SS,3,9,0,1,6,7,1,7
20200804,50835,69539,50854,62895,75847,67872,77463,61743,68868,76812,76802,60523,77532,78513,71564,68525,50506,79608,68518,76249,AWAY,20200804LTSK02020,SK,LT,0,6,0,2,8,15,0,5
20200804,67603,50040,78168,64300,50350,67341,65399,75125,79456,65898,64657,64868,76313,67025,68050,74339,64166,73113,78548,64006,AWAY,20200804KTWO02020,WO,KT,2,10,1,3,4,11,0,4
20200805,65320,65048,78168,64300,50350,67341,79365,75125,67304,65399,64657,64868,76313,67025,68050,74339,64166,73113,78548,64006,HOME,20200805KTWO02020,WO,KT,12,15,2,6,3,10,2,2
20200805,77637,50126,64560,78603,69652,72443,78629,62265,62864,73209,66614,66108,79109,79192,76290,77564,50165,78135,61102,79150,AWAY,20200805LGHT02020,HT,LG,4,9,0,2,6,11,0,5
20200805,65764,60263,74163,63704,50730,71752,62700,61700,68743,78288,69737,76849,63963,62947,76232,62925,74465,62931,78813,73306,HOME,20200805NCHH02020,HH,NC,8,12,0,7,5,6,2,11
20200805,79229,68419,79215,69209,75334,78224,79240,76267,62244,79231,67207,62415,62404,64266,75566,74540,69403,64468,50458,69418,DRAW,20200805SSOB02020,OB,SS,2,4,1,4,2,12,3,4
20200806,62363,69032,67304,64300,67341,79365,65898,75125,65586,66354,64657,64868,76313,67025,68050,74339,62802,78548,64012,64006,HOME,20200806KTWO02020,WO,KT,3,7,1,5,2,4,0,2
20200806,50636,61101,64560,78603,69652,72443,78629,62265,73209,63722,64646,66108,79109,79192,76290,77564,50165,64115,71184,79150,HOME,20200806LGHT02020,HT,LG,13,12,0,7,1,4,0,1
20200806,66859,50558,50854,68868,75847,77463,67872,62895,63440,76802,76869,60523,77532,78513,71564,68525,50506,79608,68518,76249,AWAY,20200806LTSK02020,SK,LT,2,8,1,1,8,6,0,6
20200806,77318,69940,74163,63704,50730,74729,62700,71752,68743,60343,69737,76849,63963,62947,76232,62925,74465,62931,73306,63920,AWAY,20200806NCHH02020,HH,NC,1,5,0,4,4,8,0,7
20200806,67263,69439,79215,79231,69209,75334,76267,74206,62244,63257,67207,62415,69418,62404,75566,74540,66838,64407,50458,64468,HOME,20200806SSOB02020,OB,SS,5,7,0,4,2,11,1,2
20200807,67313,69103,67304,64300,67341,65898,75125,79456,65399,65586,64657,78135,79109,79192,76290,77564,50165,78217,61102,79150,AWAY,20200807LGWO02020,WO,LG,2,6,3,5,5,10,0,2
20200807,66291,64021,79215,79231,69209,75334,76267,79240,74206,62244,63257,60523,77532,78513,71564,68525,50506,79608,62558,65506,AWAY,20200807LTOB02020,OB,LT,4,11,2,1,8,12,0,9
20200807,64861,50404,50854,68868,75847,77463,74215,62895,63440,76802,76869,62415,69418,62404,74540,61404,64468,64407,50458,66409,AWAY,20200807SSSK02020,SK,SS,0,4,1,2,2,6,1,6
20200808,62869,74454,50854,62895,75847,77463,67872,71837,63440,76802,62884,62415,69418,62404,74540,61404,64468,50458,69442,64407,HOME,20200808SSSK02020,SK,SS,4,3,1,3,2,5,1,1
20200808,50640,50912,78603,69652,72443,78629,62864,62265,73209,66606,64646,76849,63920,62947,76232,74465,62931,78813,62025,73306,HOME,20200808NCHT02020,HT,NC,3,4,0,0,2,6,0,9
20200808,69045,73211,79215,79231,69209,75334,76267,79240,74206,62244,79290,60523,77532,78513,71564,68525,50506,79608,76249,62558,DRAW,20200808LTOB02020,OB,LT,1,3,0,0,1,6,0,1
20200808,69343,50157,67304,64300,50350,67341,75125,79365,65399,65586,64657,66108,79109,79192,76290,77564,50165,78135,61102,79150,HOME,20200808LGWO02020,WO,LG,5,9,0,3,1,8,0,3
20200809,69748,50040,74163,63704,50730,74729,62700,71752,68743,78288,69737,64868,76313,67025,68050,74339,64166,73113,78548,64006,AWAY,20200809KTHH02020,HH,KT,3,8,0,3,6,12,1,5
20200809,67603,68135,78168,64300,50350,67341,75125,65898,67304,79456,64657,66108,79109,79192,76290,77564,50165,78135,61102,79150,HOME,20200809LGWO02020,WO,LG,2,7,0,4,1,4,3,1
20200809,62754,66920,78603,69652,72443,78629,62265,63722,73209,65653,64646,76849,63920,62947,76232,74465,62931,62025,63963,73306,AWAY,20200809NCHT02020,HT,NC,1,4,0,9,8,14,1,6
20200811,65320,69744,78168,64300,50350,67341,75125,65399,67304,66354,64657,74163,63704,62700,74729,50730,71752,61700,60343,68743,AWAY,20200811HHWO02020,WO,HH,5,12,2,8,7,10,1,8
